tas,Year,Month,Country
20.0722,2013,9,KOR
14.1978,2013,10,KOR
5.55821,2013,11,KOR
-0.3882,2013,12,KOR
-1.2001,2014,1,KOR
0.57271,2014,2,KOR
6.2651,2014,3,KOR
12.0531,2014,4,KOR
17.0927,2014,5,KOR
20.9271,2014,6,KOR
24.4445,2014,7,KOR
22.9127,2014,8,KOR
19.8622,2014,9,KOR
13.8153,2014,10,KOR
7.52854,2014,11,KOR
-2.5601,2014,12,KOR
-1.3973,2015,1,KOR
0.4066,2015,2,KOR
5.16993,2015,3,KOR
11.2411,2015,4,KOR
17.1693,2015,5,KOR
20.7917,2015,6,KOR
23.6245,2015,7,KOR
24.4638,2015,8,KOR
19.7072,2015,9,KOR
13.8505,2015,10,KOR
7.95877,2015,11,KOR
1.64264,2015,12,KOR
24.9054,1901,1,LKA
26.0392,1901,2,LKA
26.6255,1901,3,LKA
27.2611,1901,4,LKA
27.8969,1901,5,LKA
27.1087,1901,6,LKA
26.8394,1901,7,LKA
27.2506,1901,8,LKA
27.2737,1901,9,LKA
27.0208,1901,10,LKA
25.0704,1901,11,LKA
25.2708,1901,12,LKA
24.1541,1902,1,LKA
25.3278,1902,2,LKA
26.7794,1902,3,LKA
27.7047,1902,4,LKA
27.8111,1902,5,LKA
27.9352,1902,6,LKA
26.8022,1902,7,LKA
27.0966,1902,8,LKA
26.6311,1902,9,LKA
25.8524,1902,10,LKA
25.4189,1902,11,LKA
25.1675,1902,12,LKA
25.3265,1903,1,LKA
26.0678,1903,2,LKA
25.7165,1903,3,LKA
27.6558,1903,4,LKA
27.2159,1903,5,LKA
27.4782,1903,6,LKA
27.2369,1903,7,LKA
26.7413,1903,8,LKA
26.7376,1903,9,LKA
26.4374,1903,10,LKA
25.6617,1903,11,LKA
24.8571,1903,12,LKA
23.4891,1904,1,LKA
24.7733,1904,2,LKA
25.8964,1904,3,LKA
27.544,1904,4,LKA
27.1427,1904,5,LKA
26.5297,1904,6,LKA
26.0637,1904,7,LKA
26.5467,1904,8,LKA
26.5805,1904,9,LKA
26.069,1904,10,LKA
25.5933,1904,11,LKA
24.5816,1904,12,LKA
24.127,1905,1,LKA
25.1348,1905,2,LKA
26.9902,1905,3,LKA
27.0145,1905,4,LKA
27.0877,1905,5,LKA
27.2705,1905,6,LKA
27.5453,1905,7,LKA
27.3139,1905,8,LKA
26.6062,1905,9,LKA
26.0281,1905,10,LKA
25.651,1905,11,LKA
25.1977,1905,12,LKA
24.7505,1906,1,LKA
25.9933,1906,2,LKA
26.4767,1906,3,LKA
28.1619,1906,4,LKA
27.7438,1906,5,LKA
27.3445,1906,6,LKA
26.9847,1906,7,LKA
26.2768,1906,8,LKA
27.185,1906,9,LKA
25.9578,1906,10,LKA
24.8511,1906,11,LKA
24.7164,1906,12,LKA
24.4968,1907,1,LKA
25.0437,1907,2,LKA
26.3684,1907,3,LKA
27.0923,1907,4,LKA
27.6089,1907,5,LKA
27.1286,1907,6,LKA
26.6547,1907,7,LKA
26.2346,1907,8,LKA
27.0159,1907,9,LKA
25.9901,1907,10,LKA
24.7171,1907,11,LKA
24.5737,1907,12,LKA
24.5068,1908,1,LKA
24.926,1908,2,LKA
26.3667,1908,3,LKA
27.8552,1908,4,LKA
27.4245,1908,5,LKA
27.1337,1908,6,LKA
26.7211,1908,7,LKA
26.5417,1908,8,LKA
26.4529,1908,9,LKA
26.0828,1908,10,LKA
24.927,1908,11,LKA
24.5897,1908,12,LKA
24.2459,1909,1,LKA
25.2717,1909,2,LKA
26.2748,1909,3,LKA
27.5498,1909,4,LKA
27.4471,1909,5,LKA
27.0665,1909,6,LKA
26.136,1909,7,LKA
25.8361,1909,8,LKA
26.3816,1909,9,LKA
26.2612,1909,10,LKA
25.3256,1909,11,LKA
24.6114,1909,12,LKA
24.8382,1910,1,LKA
25.4951,1910,2,LKA
26.2817,1910,3,LKA
27.4048,1910,4,LKA
28.187,1910,5,LKA
27.4764,1910,6,LKA
26.9907,1910,7,LKA
26.9123,1910,8,LKA
26.8161,1910,9,LKA
26.2435,1910,10,LKA
25.2217,1910,11,LKA
24.652,1910,12,LKA
24.5917,1911,1,LKA
25.7823,1911,2,LKA
27.3647,1911,3,LKA
28.5978,1911,4,LKA
28.0696,1911,5,LKA
27.682,1911,6,LKA
27.4931,1911,7,LKA
27.5938,1911,8,LKA
27.4271,1911,9,LKA
26.47,1911,10,LKA
26.1988,1911,11,LKA
25.5288,1911,12,LKA
24.3549,1912,1,LKA
26.2917,1912,2,LKA
27.6437,1912,3,LKA
27.8137,1912,4,LKA
27.9014,1912,5,LKA
27.326,1912,6,LKA
27.498,1912,7,LKA
27.3829,1912,8,LKA
27.1039,1912,9,LKA
26.355,1912,10,LKA
25.425,1912,11,LKA
24.7136,1912,12,LKA
24.0173,1913,1,LKA
25.7454,1913,2,LKA
26.7571,1913,3,LKA
27.3144,1913,4,LKA
27.6864,1913,5,LKA
27.5742,1913,6,LKA
26.8051,1913,7,LKA
27.0721,1913,8,LKA
26.8861,1913,9,LKA
26.371,1913,10,LKA
25.4912,1913,11,LKA
24.8567,1913,12,LKA
25.2079,1914,1,LKA
25.6014,1914,2,LKA
27.0187,1914,3,LKA
27.6998,1914,4,LKA
28.077,1914,5,LKA
27.5613,1914,6,LKA
27.3224,1914,7,LKA
26.8557,1914,8,LKA
27.1742,1914,9,LKA
26.3059,1914,10,LKA
26.0047,1914,11,LKA
25.2567,1914,12,LKA
24.9821,1915,1,LKA
26.2956,1915,2,LKA
27.2908,1915,3,LKA
27.9528,1915,4,LKA
28.7293,1915,5,LKA
27.9135,1915,6,LKA
26.6314,1915,7,LKA
27.0657,1915,8,LKA
26.631,1915,9,LKA
26.6327,1915,10,LKA
25.4122,1915,11,LKA
24.7737,1915,12,LKA
24.2957,1916,1,LKA
25.1964,1916,2,LKA
26.6468,1916,3,LKA
27.8207,1916,4,LKA
27.1117,1916,5,LKA
27.0342,1916,6,LKA
26.6015,1916,7,LKA
26.7701,1916,8,LKA
26.6603,1916,9,LKA
26.5357,1916,10,LKA
25.2336,1916,11,LKA
24.5518,1916,12,LKA
24.2838,1917,1,LKA
25.1442,1917,2,LKA
26.0927,1917,3,LKA
27.515,1917,4,LKA
27.5198,1917,5,LKA
26.9438,1917,6,LKA
27.4153,1917,7,LKA
26.9354,1917,8,LKA
26.2981,1917,9,LKA
26.2368,1917,10,LKA
25.4552,1917,11,LKA
24.2073,1917,12,LKA
24.02,1918,1,LKA
24.311,1918,2,LKA
26.4131,1918,3,LKA
27.3325,1918,4,LKA
27.1669,1918,5,LKA
27.3855,1918,6,LKA
27.6858,1918,7,LKA
27.1803,1918,8,LKA
27.322,1918,9,LKA
26.4783,1918,10,LKA
25.9896,1918,11,LKA
25.1492,1918,12,LKA
25.5319,1919,1,LKA
26.6056,1919,2,LKA
26.9053,1919,3,LKA
27.9102,1919,4,LKA
27.7876,1919,5,LKA
27.5148,1919,6,LKA
26.9766,1919,7,LKA
26.7054,1919,8,LKA
26.3993,1919,9,LKA
26.7204,1919,10,LKA
25.6516,1919,11,LKA
25.1874,1919,12,LKA
24.7388,1920,1,LKA
26.524,1920,2,LKA
27.8786,1920,3,LKA
27.5814,1920,4,LKA
28.305,1920,5,LKA
27.3314,1920,6,LKA
27.4262,1920,7,LKA
27.1248,1920,8,LKA
27.4358,1920,9,LKA
27.2043,1920,10,LKA
25.8498,1920,11,LKA
25.1966,1920,12,LKA
24.6361,1921,1,LKA
24.7967,1921,2,LKA
26.6772,1921,3,LKA
26.9631,1921,4,LKA
28.1327,1921,5,LKA
27.633,1921,6,LKA
26.7695,1921,7,LKA
26.6822,1921,8,LKA
27.0015,1921,9,LKA
26.015,1921,10,LKA
25.295,1921,11,LKA
24.9038,1921,12,LKA
24.7525,1922,1,LKA
25.0185,1922,2,LKA
26.5778,1922,3,LKA
27.0749,1922,4,LKA
27.3588,1922,5,LKA
27.2291,1922,6,LKA
27.0492,1922,7,LKA
26.826,1922,8,LKA
26.9779,1922,9,LKA
25.8738,1922,10,LKA
25.3372,1922,11,LKA
24.2847,1922,12,LKA
24.0651,1923,1,LKA
24.8242,1923,2,LKA
26.3727,1923,3,LKA
27.4457,1923,4,LKA
27.5095,1923,5,LKA
26.7005,1923,6,LKA
26.3461,1923,7,LKA
26.5416,1923,8,LKA
26.4784,1923,9,LKA
25.8201,1923,10,LKA
25.4753,1923,11,LKA
24.477,1923,12,LKA
24.5597,1924,1,LKA
25.6842,1924,2,LKA
26.4033,1924,3,LKA
27.2801,1924,4,LKA
27.7073,1924,5,LKA
26.9052,1924,6,LKA
26.8336,1924,7,LKA
26.7605,1924,8,LKA
26.158,1924,9,LKA
26.1299,1924,10,LKA
25.6113,1924,11,LKA
24.7657,1924,12,LKA
23.7442,1925,1,LKA
24.902,1925,2,LKA
25.9878,1925,3,LKA
27.3346,1925,4,LKA
27.4885,1925,5,LKA
27.1634,1925,6,LKA
26.9285,1925,7,LKA
26.5884,1925,8,LKA
26.6755,1925,9,LKA
26.2047,1925,10,LKA
25.1647,1925,11,LKA
24.8738,1925,12,LKA
24.6496,1926,1,LKA
25.6389,1926,2,LKA
27.046,1926,3,LKA
27.8761,1926,4,LKA
27.3346,1926,5,LKA
27.164,1926,6,LKA
26.7397,1926,7,LKA
26.9739,1926,8,LKA
26.7578,1926,9,LKA
26.497,1926,10,LKA
25.1981,1926,11,LKA
24.961,1926,12,LKA
24.6127,1927,1,LKA
25.2886,1927,2,LKA
26.2518,1927,3,LKA
26.96,1927,4,LKA
26.8556,1927,5,LKA
26.67,1927,6,LKA
26.9596,1927,7,LKA
26.784,1927,8,LKA
26.452,1927,9,LKA
26.2101,1927,10,LKA
25.4227,1927,11,LKA
25.1142,1927,12,LKA
24.9511,1928,1,LKA
25.488,1928,2,LKA
26.4925,1928,3,LKA
27.2098,1928,4,LKA
27.8908,1928,5,LKA
27.5405,1928,6,LKA
26.8145,1928,7,LKA
26.5359,1928,8,LKA
27.6251,1928,9,LKA
26.1793,1928,10,LKA
25.3856,1928,11,LKA
24.9765,1928,12,LKA
24.3924,1929,1,LKA
25.2843,1929,2,LKA
26.4769,1929,3,LKA
26.4815,1929,4,LKA
27.3267,1929,5,LKA
26.8677,1929,6,LKA
27.0774,1929,7,LKA
26.4486,1929,8,LKA
26.6003,1929,9,LKA
26.2079,1929,10,LKA
25.2088,1929,11,LKA
24.4357,1929,12,LKA
24.5254,1930,1,LKA
25.8242,1930,2,LKA
26.5387,1930,3,LKA
27.0182,1930,4,LKA
26.7693,1930,5,LKA
26.5807,1930,6,LKA
27.3062,1930,7,LKA
26.5984,1930,8,LKA
26.5443,1930,9,LKA
25.5798,1930,10,LKA
25.7586,1930,11,LKA
25.039,1930,12,LKA
24.7069,1931,1,LKA
25.8975,1931,2,LKA
27.0739,1931,3,LKA
27.3982,1931,4,LKA
27.634,1931,5,LKA
27.2935,1931,6,LKA
26.7857,1931,7,LKA
26.8436,1931,8,LKA
26.7602,1931,9,LKA
26.905,1931,10,LKA
25.3137,1931,11,LKA
24.6975,1931,12,LKA
24.9424,1932,1,LKA
24.9203,1932,2,LKA
26.4,1932,3,LKA
27.0703,1932,4,LKA
26.957,1932,5,LKA
27.0748,1932,6,LKA
27.1674,1932,7,LKA
26.188,1932,8,LKA
26.5143,1932,9,LKA
25.8528,1932,10,LKA
25.3054,1932,11,LKA
24.5202,1932,12,LKA
24.6661,1933,1,LKA
25.2689,1933,2,LKA
26.4499,1933,3,LKA
27.035,1933,4,LKA
26.7299,1933,5,LKA
26.5697,1933,6,LKA
26.6271,1933,7,LKA
25.9972,1933,8,LKA
26.2291,1933,9,LKA
25.6655,1933,10,LKA
25.1369,1933,11,LKA
24.5785,1933,12,LKA
24.1526,1934,1,LKA
24.6319,1934,2,LKA
25.6717,1934,3,LKA
27.033,1934,4,LKA
27.5466,1934,5,LKA
26.9419,1934,6,LKA
27.1802,1934,7,LKA
26.8755,1934,8,LKA
27.2043,1934,9,LKA
25.8848,1934,10,LKA
25.145,1934,11,LKA
24.7042,1934,12,LKA
24.6098,1935,1,LKA
25.174,1935,2,LKA
26.4993,1935,3,LKA
27.3453,1935,4,LKA
27.8097,1935,5,LKA
26.925,1935,6,LKA
26.9685,1935,7,LKA
26.5828,1935,8,LKA
26.6671,1935,9,LKA
26.1577,1935,10,LKA
25.2621,1935,11,LKA
24.6532,1935,12,LKA
24.4901,1936,1,LKA
25.8314,1936,2,LKA
26.5922,1936,3,LKA
27.8807,1936,4,LKA
27.3982,1936,5,LKA
26.8418,1936,6,LKA
27.489,1936,7,LKA
26.8861,1936,8,LKA
26.521,1936,9,LKA
26.136,1936,10,LKA
25.4301,1936,11,LKA
24.8422,1936,12,LKA
24.7057,1937,1,LKA
25.7525,1937,2,LKA
26.3631,1937,3,LKA
27.1491,1937,4,LKA
27.9247,1937,5,LKA
27.7708,1937,6,LKA
27.3791,1937,7,LKA
27.3155,1937,8,LKA
27.0912,1937,9,LKA
26.3867,1937,10,LKA
25.4953,1937,11,LKA
24.5162,1937,12,LKA
25.389,1938,1,LKA
25.7351,1938,2,LKA
26.6099,1938,3,LKA
26.8388,1938,4,LKA
28.1331,1938,5,LKA
27.578,1938,6,LKA
26.9182,1938,7,LKA
26.5058,1938,8,LKA
26.9624,1938,9,LKA
26.4626,1938,10,LKA
25.459,1938,11,LKA
24.8878,1938,12,LKA
24.2856,1939,1,LKA
24.8302,1939,2,LKA
26.3881,1939,3,LKA
26.9221,1939,4,LKA
27.4093,1939,5,LKA
27.175,1939,6,LKA
26.962,1939,7,LKA
26.7544,1939,8,LKA
27.2757,1939,9,LKA
26.4599,1939,10,LKA
25.3473,1939,11,LKA
24.9269,1939,12,LKA
24.4765,1940,1,LKA
25.514,1940,2,LKA
27.1824,1940,3,LKA
27.3267,1940,4,LKA
27.4618,1940,5,LKA
27.5262,1940,6,LKA
27.4946,1940,7,LKA
27.324,1940,8,LKA
27.4894,1940,9,LKA
26.4602,1940,10,LKA
25.5999,1940,11,LKA
25.3049,1940,12,LKA
25.0147,1941,1,LKA
26.1195,1941,2,LKA
26.8934,1941,3,LKA
27.912,1941,4,LKA
27.9924,1941,5,LKA
27.2278,1941,6,LKA
27.4618,1941,7,LKA
27.2887,1941,8,LKA
26.8169,1941,9,LKA
26.6329,1941,10,LKA
25.6707,1941,11,LKA
25.065,1941,12,LKA
25.0903,1942,1,LKA
26.1551,1942,2,LKA
26.8706,1942,3,LKA
27.1059,1942,4,LKA
27.775,1942,5,LKA
27.3431,1942,6,LKA
27.3781,1942,7,LKA
27.0417,1942,8,LKA
27.1711,1942,9,LKA
26.278,1942,10,LKA
25.6612,1942,11,LKA
24.8975,1942,12,LKA
24.7932,1943,1,LKA
25.2655,1943,2,LKA
26.5243,1943,3,LKA
27.0117,1943,4,LKA
26.6306,1943,5,LKA
26.6491,1943,6,LKA
26.7359,1943,7,LKA
26.756,1943,8,LKA
27.2689,1943,9,LKA
25.8402,1943,10,LKA
25.1666,1943,11,LKA
24.8235,1943,12,LKA
24.5921,1944,1,LKA
25.3294,1944,2,LKA
26.0872,1944,3,LKA
26.9768,1944,4,LKA
27.3383,1944,5,LKA
27.0138,1944,6,LKA
27.1837,1944,7,LKA
27.1187,1944,8,LKA
26.8412,1944,9,LKA
26.3789,1944,10,LKA
25.3561,1944,11,LKA
24.8117,1944,12,LKA
24.4009,1945,1,LKA
25.2916,1945,2,LKA
26.3706,1945,3,LKA
27.1387,1945,4,LKA
28.1045,1945,5,LKA
27.5375,1945,6,LKA
27.1765,1945,7,LKA
27.1721,1945,8,LKA
27.4526,1945,9,LKA
26.2839,1945,10,LKA
25.1297,1945,11,LKA
24.3372,1945,12,LKA
24.2635,1946,1,LKA
25.6436,1946,2,LKA
26.3969,1946,3,LKA
27.3215,1946,4,LKA
28.3142,1946,5,LKA
27.7669,1946,6,LKA
27.472,1946,7,LKA
27.1628,1946,8,LKA
26.8199,1946,9,LKA
26.0506,1946,10,LKA
25.5038,1946,11,LKA
24.9942,1946,12,LKA
24.9044,1947,1,LKA
25.34,1947,2,LKA
26.5686,1947,3,LKA
27.5676,1947,4,LKA
27.9127,1947,5,LKA
27.2084,1947,6,LKA
27.1771,1947,7,LKA
26.717,1947,8,LKA
26.744,1947,9,LKA
25.8345,1947,10,LKA
25.4216,1947,11,LKA
24.5135,1947,12,LKA
25.0572,1948,1,LKA
25.6077,1948,2,LKA
26.6959,1948,3,LKA
27.2756,1948,4,LKA
27.8977,1948,5,LKA
27.3357,1948,6,LKA
27.189,1948,7,LKA
27.1917,1948,8,LKA
27.4735,1948,9,LKA
26.3888,1948,10,LKA
25.9207,1948,11,LKA
24.7462,1948,12,LKA
24.6424,1949,1,LKA
24.9854,1949,2,LKA
26.7965,1949,3,LKA
27.0839,1949,4,LKA
27.4103,1949,5,LKA
27.1481,1949,6,LKA
26.8203,1949,7,LKA
26.6624,1949,8,LKA
27.1143,1949,9,LKA
26.7246,1949,10,LKA
25.5133,1949,11,LKA
24.5817,1949,12,LKA
24.4125,1950,1,LKA
25.6297,1950,2,LKA
26.8672,1950,3,LKA
27.2453,1950,4,LKA
28.2299,1950,5,LKA
27.2219,1950,6,LKA
27.224,1950,7,LKA
26.8603,1950,8,LKA
27.126,1950,9,LKA
25.8825,1950,10,LKA
25.4537,1950,11,LKA
24.7926,1950,12,LKA
24.4621,1951,1,LKA
24.5124,1951,2,LKA
26.5052,1951,3,LKA
26.9655,1951,4,LKA
27.6655,1951,5,LKA
26.8272,1951,6,LKA
26.739,1951,7,LKA
27.2906,1951,8,LKA
26.8295,1951,9,LKA
26.7005,1951,10,LKA
25.7062,1951,11,LKA
25.1427,1951,12,LKA
24.6322,1952,1,LKA
25.7315,1952,2,LKA
26.8117,1952,3,LKA
27.0388,1952,4,LKA
27.7706,1952,5,LKA
27.3683,1952,6,LKA
27.1112,1952,7,LKA
27.4375,1952,8,LKA
27.448,1952,9,LKA
26.6491,1952,10,LKA
25.6119,1952,11,LKA
25.3165,1952,12,LKA
24.8555,1953,1,LKA
25.4863,1953,2,LKA
27.1573,1953,3,LKA
27.1868,1953,4,LKA
28.8606,1953,5,LKA
28.052,1953,6,LKA
26.4465,1953,7,LKA
26.8744,1953,8,LKA
27.0599,1953,9,LKA
26.1967,1953,10,LKA
25.3564,1953,11,LKA
25.1327,1953,12,LKA
24.7819,1954,1,LKA
25.4555,1954,2,LKA
26.4363,1954,3,LKA
27.2579,1954,4,LKA
27.6741,1954,5,LKA
27.6343,1954,6,LKA
26.7397,1954,7,LKA
26.3401,1954,8,LKA
26.8485,1954,9,LKA
25.6134,1954,10,LKA
25.0893,1954,11,LKA
24.6406,1954,12,LKA
24.8307,1955,1,LKA
25.273,1955,2,LKA
26.7204,1955,3,LKA
26.9091,1955,4,LKA
26.9909,1955,5,LKA
26.4665,1955,6,LKA
26.6772,1955,7,LKA
26.6239,1955,8,LKA
26.3447,1955,9,LKA
26.7178,1955,10,LKA
25.4289,1955,11,LKA
24.624,1955,12,LKA
24.3907,1956,1,LKA
24.8965,1956,2,LKA
26.608,1956,3,LKA
27.797,1956,4,LKA
28.0316,1956,5,LKA
26.8961,1956,6,LKA
26.7701,1956,7,LKA
26.4428,1956,8,LKA
26.7048,1956,9,LKA
25.8947,1956,10,LKA
25.5774,1956,11,LKA
24.8951,1956,12,LKA
24.6378,1957,1,LKA
25.2785,1957,2,LKA
26.423,1957,3,LKA
27.4751,1957,4,LKA
27.3463,1957,5,LKA
27.3785,1957,6,LKA
27.4431,1957,7,LKA
27.1374,1957,8,LKA
27.6268,1957,9,LKA
26.3324,1957,10,LKA
25.5401,1957,11,LKA
24.8136,1957,12,LKA
25.4517,1958,1,LKA
25.7138,1958,2,LKA
27.186,1958,3,LKA
27.615,1958,4,LKA
27.7237,1958,5,LKA
27.5559,1958,6,LKA
27.597,1958,7,LKA
26.5845,1958,8,LKA
27.1461,1958,9,LKA
26.4,1958,10,LKA
25.7991,1958,11,LKA
25.7013,1958,12,LKA
25.4993,1959,1,LKA
26.1136,1959,2,LKA
27.0915,1959,3,LKA
27.586,1959,4,LKA
27.7984,1959,5,LKA
26.8323,1959,6,LKA
27.3507,1959,7,LKA
27.0031,1959,8,LKA
26.9044,1959,9,LKA
26.7101,1959,10,LKA
25.6744,1959,11,LKA
25.2117,1959,12,LKA
25.0172,1960,1,LKA
25.0997,1960,2,LKA
26.603,1960,3,LKA
27.0951,1960,4,LKA
27.3684,1960,5,LKA
27.6127,1960,6,LKA
26.5886,1960,7,LKA
27.0364,1960,8,LKA
26.7395,1960,9,LKA
26.3698,1960,10,LKA
25.2447,1960,11,LKA
25.5642,1960,12,LKA
25.1999,1961,1,LKA
25.7598,1961,2,LKA
26.9885,1961,3,LKA
27.6949,1961,4,LKA
27.5253,1961,5,LKA
26.766,1961,6,LKA
26.6328,1961,7,LKA
26.9571,1961,8,LKA
26.8595,1961,9,LKA
26.2305,1961,10,LKA
25.4674,1961,11,LKA
24.8967,1961,12,LKA
24.5494,1962,1,LKA
25.6859,1962,2,LKA
26.619,1962,3,LKA
27.4323,1962,4,LKA
27.4085,1962,5,LKA
27.2939,1962,6,LKA
27.4478,1962,7,LKA
26.9386,1962,8,LKA
26.7861,1962,9,LKA
26.358,1962,10,LKA
25.6101,1962,11,LKA
25.1932,1962,12,LKA
24.6659,1963,1,LKA
25.3869,1963,2,LKA
26.5492,1963,3,LKA
27.0721,1963,4,LKA
27.8707,1963,5,LKA
27.5639,1963,6,LKA
26.8092,1963,7,LKA
27.3058,1963,8,LKA
27.0044,1963,9,LKA
26.0659,1963,10,LKA
25.54,1963,11,LKA
25.33,1963,12,LKA
25.1981,1964,1,LKA
26.4203,1964,2,LKA
27.1212,1964,3,LKA
27.9395,1964,4,LKA
28.5686,1964,5,LKA
27.76,1964,6,LKA
26.9752,1964,7,LKA
26.7873,1964,8,LKA
26.9952,1964,9,LKA
26.6626,1964,10,LKA
25.6981,1964,11,LKA
25.2364,1964,12,LKA
25.2774,1965,1,LKA
25.5615,1965,2,LKA
26.6796,1965,3,LKA
27.0922,1965,4,LKA
27.4299,1965,5,LKA
27.7822,1965,6,LKA
27.8125,1965,7,LKA
26.9546,1965,8,LKA
27.3041,1965,9,LKA
26.3485,1965,10,LKA
26.0447,1965,11,LKA
25.3182,1965,12,LKA
25.3509,1966,1,LKA
26.4587,1966,2,LKA
27.214,1966,3,LKA
27.6351,1966,4,LKA
28.2792,1966,5,LKA
27.4146,1966,6,LKA
27.696,1966,7,LKA
27.7074,1966,8,LKA
27.2023,1966,9,LKA
26.0445,1966,10,LKA
25.9622,1966,11,LKA
25.3104,1966,12,LKA
24.8007,1967,1,LKA
25.4357,1967,2,LKA
27.1493,1967,3,LKA
27.7032,1967,4,LKA
28.0292,1967,5,LKA
27.4074,1967,6,LKA
27.2882,1967,7,LKA
27.0312,1967,8,LKA
27.0476,1967,9,LKA
26.1533,1967,10,LKA
25.4624,1967,11,LKA
25.1985,1967,12,LKA
24.8721,1968,1,LKA
25.6856,1968,2,LKA
27.0515,1968,3,LKA
27.0462,1968,4,LKA
28.1071,1968,5,LKA
27.5143,1968,6,LKA
26.992,1968,7,LKA
27.3573,1968,8,LKA
27.115,1968,9,LKA
26.8316,1968,10,LKA
25.5659,1968,11,LKA
25.2745,1968,12,LKA
24.9277,1969,1,LKA
25.6524,1969,2,LKA
27.2271,1969,3,LKA
28.0352,1969,4,LKA
28.0482,1969,5,LKA
27.9229,1969,6,LKA
27.3611,1969,7,LKA
26.845,1969,8,LKA
27.8083,1969,9,LKA
26.3922,1969,10,LKA
25.859,1969,11,LKA
25.2411,1969,12,LKA
25.0474,1970,1,LKA
25.9607,1970,2,LKA
27.2285,1970,3,LKA
27.5491,1970,4,LKA
27.9431,1970,5,LKA
28.0045,1970,6,LKA
27.415,1970,7,LKA
27.0932,1970,8,LKA
26.9998,1970,9,LKA
26.5101,1970,10,LKA
25.9629,1970,11,LKA
24.4295,1970,12,LKA
24.5696,1971,1,LKA
25.4975,1971,2,LKA
26.5445,1971,3,LKA
27.3581,1971,4,LKA
27.9905,1971,5,LKA
27.2948,1971,6,LKA
26.9371,1971,7,LKA
26.4689,1971,8,LKA
26.5104,1971,9,LKA
26.2983,1971,10,LKA
25.5118,1971,11,LKA
24.2608,1971,12,LKA
24.9128,1972,1,LKA
25.0558,1972,2,LKA
26.6261,1972,3,LKA
27.5123,1972,4,LKA
27.0055,1972,5,LKA
27.8609,1972,6,LKA
27.7531,1972,7,LKA
27.2812,1972,8,LKA
27.3045,1972,9,LKA
26.1809,1972,10,LKA
25.8847,1972,11,LKA
25.8727,1972,12,LKA
25.3436,1973,1,LKA
26.8716,1973,2,LKA
27.6659,1973,3,LKA
28.3537,1973,4,LKA
28.5053,1973,5,LKA
27.4351,1973,6,LKA
27.5171,1973,7,LKA
27.0167,1973,8,LKA
27.2803,1973,9,LKA
26.5584,1973,10,LKA
25.7474,1973,11,LKA
24.8516,1973,12,LKA
24.7058,1974,1,LKA
25.4886,1974,2,LKA
26.8854,1974,3,LKA
27.5038,1974,4,LKA
27.2715,1974,5,LKA
27.4996,1974,6,LKA
27.3356,1974,7,LKA
26.9433,1974,8,LKA
26.3995,1974,9,LKA
26.5829,1974,10,LKA
25.6007,1974,11,LKA
25.1206,1974,12,LKA
24.4433,1975,1,LKA
25.8006,1975,2,LKA
26.5995,1975,3,LKA
27.8321,1975,4,LKA
28.0376,1975,5,LKA
27.1441,1975,6,LKA
26.9466,1975,7,LKA
27.1268,1975,8,LKA
26.6713,1975,9,LKA
26.9354,1975,10,LKA
25.6341,1975,11,LKA
24.6243,1975,12,LKA
24.4595,1976,1,LKA
26.0994,1976,2,LKA
26.3974,1976,3,LKA
27.3408,1976,4,LKA
28.2577,1976,5,LKA
27.8523,1976,6,LKA
27.755,1976,7,LKA
27.1282,1976,8,LKA
27.101,1976,9,LKA
26.625,1976,10,LKA
25.9594,1976,11,LKA
25.3103,1976,12,LKA
24.8342,1977,1,LKA
25.7559,1977,2,LKA
27.0172,1977,3,LKA
27.7769,1977,4,LKA
27.1934,1977,5,LKA
27.864,1977,6,LKA
27.4691,1977,7,LKA
26.9266,1977,8,LKA
27.4133,1977,9,LKA
26.0982,1977,10,LKA
26.0048,1977,11,LKA
25.5319,1977,12,LKA
25.5341,1978,1,LKA
26.5037,1978,2,LKA
27.2858,1978,3,LKA
28.098,1978,4,LKA
27.8456,1978,5,LKA
27.7665,1978,6,LKA
27.2019,1978,7,LKA
27.0213,1978,8,LKA
27.3392,1978,9,LKA
26.48,1978,10,LKA
25.7323,1978,11,LKA
25.7377,1978,12,LKA
25.7606,1979,1,LKA
26.5928,1979,2,LKA
27.4131,1979,3,LKA
28.419,1979,4,LKA
28.3917,1979,5,LKA
28.3309,1979,6,LKA
27.5991,1979,7,LKA
27.4075,1979,8,LKA
26.5587,1979,9,LKA
26.4476,1979,10,LKA
25.6967,1979,11,LKA
25.6989,1979,12,LKA
25.5476,1980,1,LKA
25.9098,1980,2,LKA
27.2962,1980,3,LKA
28.264,1980,4,LKA
28.7998,1980,5,LKA
28.364,1980,6,LKA
27.8551,1980,7,LKA
27.5974,1980,8,LKA
27.2982,1980,9,LKA
26.8637,1980,10,LKA
26.4013,1980,11,LKA
25.9534,1980,12,LKA
24.912,1981,1,LKA
25.6333,1981,2,LKA
27.6642,1981,3,LKA
28.0056,1981,4,LKA
28.2026,1981,5,LKA
27.4876,1981,6,LKA
27.5736,1981,7,LKA
27.2872,1981,8,LKA
26.7828,1981,9,LKA
26.8113,1981,10,LKA
26.2003,1981,11,LKA
25.2093,1981,12,LKA
25.4227,1982,1,LKA
25.9153,1982,2,LKA
27.1529,1982,3,LKA
28.1663,1982,4,LKA
27.9462,1982,5,LKA
27.5056,1982,6,LKA
